id_transaccion,fecha,mes,id_cliente,segmento_cliente,producto,categoria,precio_unitario,cantidad,metodo_pago,tienda,total_ticket
49273,2026-04-08,4,4845,PyME,Monitor,Computo,928.57,3,Tarjeta,CDMX,2785.71
49274,2026-05-16,5,2695,Individual,Smartwatch,Accesorios,938.87,2,Efectivo,Guadalajara,1877.74
49275,2026-10-13,10,4906,Empresa,Audífonos,Computo,1880.98,1,Efectivo,CDMX,1880.98
49276,2026-09-07,9,4651,Individual,Tablet,Accesorios,349.18,4,Tarjeta,Monterrey,1396.72
49277,2026-04-19,4,3075,Individual,Tablet,Accesorios,1704.41,1,Tarjeta,CDMX,1704.41
49278,2026-01-08,1,1364,Individual,Monitor,Accesorios,149.15,3,Efectivo,CDMX,447.45
49279,2026-09-24,9,1875,Individual,Mouse,Accesorios,1779.23,2,Efectivo,Monterrey,3558.46
49280,2026-06-21,6,2750,PyME,Mouse,Computo,1109.05,3,Tarjeta,CDMX,3327.15
49281,2026-03-12,3,1524,,Teclado,Accesorios,475.01,4,Efectivo,CDMX,1900.04
49282,2026-02-24,2,2622,Individual,Audífonos,Accesorios,1480.19,3,Tarjeta,Guadalajara,4440.57
49283,2026-01-16,1,4906,Individual,Mouse,Computo,389.11,1,Efectivo,CDMX,389.11
49284,2026-06-13,6,3942,,Laptop,Computo,1290.76,2,Efectivo,Monterrey,2581.52
49285,2026-05-18,5,2829,Individual,Monitor,Accesorios,1512.63,3,Tarjeta,CDMX,4537.89
49286,2026-09-25,9,4572,Empresa,USB,Accesorios,757.92,3,Efectivo,Monterrey,2273.76
49287,2026-12-13,12,1791,Individual,Tablet,Computo,1584.27,2,Efectivo,CDMX,3168.54
49288,2026-03-21,3,2803,Empresa,Tablet,Computo,1479.89,3,Tarjeta,CDMX,4439.67
49289,2026-03-19,3,4336,PyME,Audífonos,Computo,1527.42,4,Tarjeta,Monterrey,6109.68
49290,2026-05-27,5,4328,Individual,USB,Accesorios,916.86,2,Efectivo,Monterrey,1833.72
49291,2026-06-06,6,1915,PyME,Monitor,Computo,1684.49,4,Efectivo,Guadalajara,6737.96
49292,2026-09-12,9,3487,Individual,Mouse,Accesorios,1557.54,2,Tarjeta,Guadalajara,3115.08
49293,2026-05-06,5,1080,Empresa,Monitor,Computo,1127.73,3,Tarjeta,Monterrey,3383.19
49294,2026-02-19,2,1799,Empresa,Tablet,Computo,1281.78,4,Efectivo,CDMX,5127.12
49295,2026-09-23,9,4140,Empresa,Monitor,Accesorios,674.85,1,Tarjeta,Guadalajara,674.85
49296,2026-10-16,10,2875,Empresa,Monitor,Computo,1733.44,2,Efectivo,Guadalajara,3466.88
49297,2026-04-14,4,3009,Empresa,Smartwatch,Accesorios,1607.34,3,Efectivo,Monterrey,4822.02
49298,2026-03-24,3,3026,PyME,Tablet,Accesorios,618.36,4,Tarjeta,CDMX,2473.44
49299,2026-07-12,7,3033,Individual,Monitor,Accesorios,1810.8,2,Tarjeta,CDMX,3621.6
49300,2026-03-18,3,2143,Empresa,Teclado,Accesorios,1782.47,3,Tarjeta,Monterrey,5347.41
49301,2026-05-16,5,4302,Individual,Audífonos,Computo,118.11,4,Tarjeta,Guadalajara,472.44
49302,2026-09-17,9,3484,Empresa,Laptop,Accesorios,487.86,4,Tarjeta,Monterrey,1951.44
49303,2026-03-16,3,2435,PyME,Laptop,Accesorios,310.78,1,Tarjeta,CDMX,310.78
49304,2026-10-11,10,3822,PyME,Audífonos,Accesorios,383.44,3,Tarjeta,Monterrey,1150.32
49305,2026-09-26,9,1391,Individual,Smartwatch,Accesorios,1167.91,1,Tarjeta,Guadalajara,1167.91
49306,2026-03-16,3,3966,PyME,Tablet,Accesorios,1719.87,1,Efectivo,Monterrey,1719.87
49307,2026-07-09,7,4846,Individual,Tablet,Computo,626.53,3,Efectivo,Guadalajara,1879.59
49308,2026-08-15,8,1874,Empresa,Tablet,Accesorios,1923.54,4,Efectivo,Monterrey,7694.16
49309,2026-03-26,3,4735,Individual,Mouse,Accesorios,1904.84,1,Efectivo,Guadalajara,1904.84
49310,2026-03-18,3,2967,Empresa,Monitor,Accesorios,1630.11,1,Tarjeta,Guadalajara,1630.11
49311,2026-07-08,7,1214,Individual,Laptop,Accesorios,1657.8,3,Efectivo,Monterrey,4973.4
49312,2026-09-18,9,2873,PyME,Mouse,Computo,1786.0,4,Tarjeta,Guadalajara,7144.0
49313,2026-06-26,6,4671,Empresa,Mouse,Computo,1970.14,2,Efectivo,CDMX,3940.28
49314,2026-02-03,2,3892,,Mouse,Accesorios,914.06,1,Efectivo,Guadalajara,914.06
49315,2026-11-05,11,3237,Empresa,Smartwatch,Accesorios,632.6,3,Tarjeta,Monterrey,1897.8
49316,2026-09-02,9,2287,Empresa,Audífonos,Accesorios,1110.91,4,Tarjeta,CDMX,4443.64
49317,2026-08-25,8,2196,PyME,Teclado,Accesorios,254.73,1,Tarjeta,CDMX,254.73
49318,2026-08-11,8,1214,PyME,Smartwatch,Accesorios,999.96,4,Efectivo,Guadalajara,3999.84
49319,2026-06-19,6,1808,Individual,Audífonos,Computo,726.5,3,Efectivo,CDMX,2179.5
49320,2026-12-23,12,4815,Empresa,USB,Accesorios,1969.95,1,Tarjeta,Guadalajara,1969.95
49321,2026-03-02,3,4182,Individual,Laptop,Computo,1739.52,4,Tarjeta,CDMX,6958.08
49322,2026-09-18,9,2554,Individual,Tablet,Computo,998.01,2,Tarjeta,CDMX,1996.02
49323,2026-06-07,6,4602,PyME,Teclado,Computo,90.39,2,Tarjeta,Monterrey,180.78
49324,2026-11-16,11,2417,PyME,Tablet,Accesorios,1839.39,4,Tarjeta,CDMX,7357.56
49325,2026-09-01,9,4874,Empresa,Monitor,Accesorios,236.04,4,Efectivo,Guadalajara,944.16
49326,2026-07-13,7,2033,Empresa,Smartwatch,Accesorios,215.53,2,Tarjeta,Monterrey,431.06
49327,2026-11-03,11,3539,Individual,Tablet,Accesorios,1023.85,2,Tarjeta,CDMX,2047.7
49328,2026-11-18,11,2351,PyME,Audífonos,Computo,798.32,2,Efectivo,Monterrey,1596.64
49329,2026-01-04,1,2195,PyME,Monitor,Accesorios,1594.24,1,Tarjeta,Monterrey,1594.24
49330,2026-03-20,3,3699,Empresa,Smartwatch,Computo,444.89,3,Efectivo,Guadalajara,1334.67
49331,2026-09-26,9,4769,Empresa,USB,Accesorios,72.39,1,Tarjeta,Monterrey,72.39
49332,2026-11-17,11,4223,Individual,Laptop,Computo,560.94,4,Tarjeta,CDMX,2243.76
49333,2026-06-05,6,2286,PyME,Laptop,Accesorios,1134.94,2,Efectivo,Guadalajara,2269.88
49334,2026-01-07,1,1981,Empresa,USB,Accesorios,880.68,3,Tarjeta,Monterrey,2642.04
49335,2026-08-09,8,4309,,Tablet,Accesorios,934.82,1,Tarjeta,Guadalajara,934.82
49336,2026-03-04,3,4009,PyME,USB,Accesorios,193.88,2,Tarjeta,CDMX,387.76
49337,2026-07-22,7,2507,PyME,Monitor,Accesorios,876.88,2,Tarjeta,CDMX,1753.76
49338,2026-05-09,5,2811,PyME,Teclado,Accesorios,856.24,1,Tarjeta,Monterrey,856.24
49339,2026-07-17,7,1495,Empresa,Smartwatch,Accesorios,884.45,4,Tarjeta,Guadalajara,3537.8
49340,2026-11-10,11,4854,PyME,Monitor,Accesorios,494.26,4,Tarjeta,Monterrey,1977.04
49341,2026-06-27,6,3066,Empresa,Laptop,Accesorios,1660.56,2,Efectivo,Guadalajara,3321.12
49342,2026-01-17,1,3314,PyME,Teclado,Computo,1871.62,2,Tarjeta,Guadalajara,3743.24
49343,2026-07-24,7,2537,PyME,Laptop,Accesorios,1510.09,1,Tarjeta,Monterrey,1510.09
49344,2026-05-12,5,2960,Individual,Mouse,Computo,1545.4,2,Efectivo,CDMX,3090.8
49345,2026-09-10,9,1709,PyME,Laptop,Computo,1257.96,1,Efectivo,CDMX,1257.96
49346,2026-06-11,6,3863,Individual,Tablet,Accesorios,1654.38,1,Tarjeta,Guadalajara,1654.38
49347,2026-09-13,9,4368,Individual,Monitor,Accesorios,1917.04,1,Tarjeta,CDMX,1917.04
49348,2026-11-25,11,1887,Empresa,Monitor,Computo,550.78,3,Tarjeta,Monterrey,1652.34
49349,2026-05-17,5,4732,PyME,Mouse,Computo,19.11,1,Efectivo,Monterrey,19.11
49350,2026-12-27,12,3368,PyME,Laptop,Accesorios,832.02,3,Efectivo,CDMX,2496.06
49351,2026-03-26,3,4433,Individual,Monitor,Computo,137.48,4,Tarjeta,Monterrey,549.92
49352,2026-08-23,8,3190,Individual,Laptop,Computo,697.89,1,Efectivo,CDMX,697.89
49353,2026-01-15,1,3996,Individual,USB,Accesorios,94.66,2,Tarjeta,CDMX,189.32
49354,2026-03-05,3,3353,Empresa,Tablet,Accesorios,1525.33,2,Efectivo,CDMX,3050.66
49355,2026-08-11,8,1786,Empresa,USB,Computo,264.56,2,Efectivo,CDMX,529.12
49356,2026-01-24,1,1741,Empresa,Laptop,Accesorios,1452.57,2,Tarjeta,Monterrey,2905.14
49357,2026-02-13,2,4817,,USB,Computo,710.78,1,Tarjeta,CDMX,710.78
49358,2026-04-27,4,1272,Individual,Audífonos,Accesorios,1234.25,1,Efectivo,Guadalajara,1234.25
49359,2026-07-06,7,1955,Individual,Mouse,Computo,1212.47,4,Efectivo,Guadalajara,4849.88
49360,2026-01-10,1,2631,Empresa,Monitor,Accesorios,1211.55,2,Tarjeta,Guadalajara,2423.1
49361,2026-06-20,6,3449,PyME,Smartwatch,Computo,476.34,3,Tarjeta,Guadalajara,1429.02
49362,2026-08-03,8,4440,Empresa,Teclado,Computo,1974.99,4,Tarjeta,Monterrey,7899.96
49363,2026-06-03,6,1187,PyME,Laptop,Computo,1484.93,1,Efectivo,Monterrey,1484.93
49364,2026-02-01,2,3969,Individual,Audífonos,Computo,652.0,3,Efectivo,Monterrey,1956.0
49365,2026-08-02,8,2252,PyME,Tablet,Computo,1922.64,2,Efectivo,Monterrey,3845.28
49366,2026-08-25,8,4401,PyME,Mouse,Accesorios,640.15,4,Efectivo,Guadalajara,2560.6
49367,2026-06-05,6,3209,PyME,Audífonos,Computo,1323.7,2,Efectivo,Guadalajara,2647.4
49368,2026-09-14,9,1849,Individual,Mouse,Accesorios,1840.56,3,Tarjeta,CDMX,5521.68
49369,2026-03-07,3,4644,Individual,Mouse,Computo,1323.45,2,Efectivo,Monterrey,2646.9
49370,2026-09-12,9,3617,Empresa,Audífonos,Accesorios,211.21,2,Efectivo,Guadalajara,422.42
49371,2026-03-04,3,3110,Empresa,Audífonos,Accesorios,1378.1,4,Tarjeta,Guadalajara,5512.4
49372,2026-06-18,6,3804,Individual,USB,Accesorios,1055.84,1,Efectivo,Monterrey,1055.84
49373,2026-02-21,2,3105,Individual,Monitor,Computo,430.55,4,Tarjeta,CDMX,1722.2
49374,2026-10-25,10,4766,Empresa,Laptop,Computo,179.82,1,Efectivo,CDMX,179.82
49375,2026-07-09,7,4219,PyME,Teclado,Accesorios,513.37,4,Tarjeta,Monterrey,2053.48
49376,2026-12-12,12,4643,Individual,Monitor,Computo,225.82,4,Efectivo,Monterrey,903.28
49377,2026-12-12,12,1828,Empresa,Monitor,Accesorios,1531.83,4,Tarjeta,Guadalajara,6127.32
49378,2026-12-24,12,4059,Empresa,Smartwatch,Accesorios,241.85,4,Tarjeta,Monterrey,967.4
49379,2026-02-05,2,2193,Individual,Audífonos,Accesorios,401.65,4,Tarjeta,Monterrey,1606.6
49380,2026-08-27,8,3608,Individual,Tablet,Accesorios,222.14,3,Tarjeta,Guadalajara,666.42
49381,2026-06-07,6,4856,Empresa,Mouse,Computo,1096.76,4,Tarjeta,Guadalajara,4387.04
49382,2026-07-17,7,2105,Individual,Mouse,Accesorios,657.51,2,Efectivo,Guadalajara,1315.02
49383,2026-04-20,4,2299,Empresa,Smartwatch,Computo,1790.18,2,Tarjeta,Guadalajara,3580.36
49384,2026-01-23,1,4138,Empresa,Tablet,Accesorios,31.17,3,Tarjeta,Monterrey,93.51
49385,2026-09-19,9,4959,Empresa,Teclado,Accesorios,79.05,3,Efectivo,CDMX,237.15
49386,2026-12-04,12,4296,PyME,USB,Computo,1565.7,1,Tarjeta,CDMX,1565.7
49387,2026-07-01,7,1987,PyME,Tablet,Computo,507.06,2,Efectivo,Monterrey,1014.12
49388,2026-05-08,5,4861,PyME,Laptop,Accesorios,1518.61,3,Tarjeta,CDMX,4555.83
49389,2026-12-02,12,2332,Empresa,USB,Accesorios,1692.55,1,Efectivo,Monterrey,1692.55
49390,2026-05-26,5,2595,Empresa,Monitor,Computo,174.3,4,Tarjeta,CDMX,697.2
49391,2026-11-01,11,1464,Individual,Teclado,Accesorios,1552.58,1,Tarjeta,Monterrey,1552.58
49392,2026-10-03,10,1982,,Mouse,Computo,258.06,4,Efectivo,CDMX,1032.24
49393,2026-07-19,7,1802,Individual,Smartwatch,Accesorios,68.09,2,Tarjeta,Monterrey,136.18
49394,2026-09-23,9,1226,Individual,USB,Accesorios,1575.0,3,Efectivo,CDMX,4725.0
49395,2026-09-14,9,4359,Empresa,Monitor,Computo,1263.33,1,Efectivo,Guadalajara,1263.33
49396,2026-08-18,8,1728,PyME,Audífonos,Accesorios,1148.73,1,Efectivo,CDMX,1148.73
49397,2026-03-23,3,1337,Individual,USB,Accesorios,948.09,4,Tarjeta,Monterrey,3792.36
49398,2026-09-14,9,4632,Individual,Monitor,Computo,1669.36,3,Efectivo,Guadalajara,5008.08
49399,2026-01-17,1,1588,PyME,USB,Accesorios,420.91,4,Tarjeta,Guadalajara,1683.64
49400,2026-09-10,9,4187,Individual,Smartwatch,Computo,934.42,1,Efectivo,Monterrey,934.42
49401,2026-07-20,7,3360,PyME,Monitor,Computo,47.87,4,Tarjeta,CDMX,191.48
49402,2026-04-24,4,1060,Individual,Smartwatch,Accesorios,42.8,3,Tarjeta,Monterrey,128.4
49403,2026-10-07,10,1942,Empresa,Laptop,Computo,1975.64,1,Efectivo,Monterrey,1975.64
49404,2026-06-11,6,4025,Individual,Teclado,Computo,519.18,2,Efectivo,Guadalajara,1038.36
49405,2026-06-21,6,2386,Empresa,Laptop,Computo,1969.98,3,Efectivo,CDMX,5909.94
49406,2026-01-23,1,4337,Empresa,Audífonos,Accesorios,1125.54,4,Efectivo,Guadalajara,4502.16
49407,2026-06-09,6,1030,PyME,Laptop,Accesorios,464.29,3,Efectivo,CDMX,1392.87
49408,2026-03-01,3,2384,Individual,Laptop,Accesorios,1941.65,3,Efectivo,CDMX,5824.95
49409,2026-04-18,4,3322,Empresa,Smartwatch,Computo,454.43,2,Efectivo,CDMX,908.86
49410,2026-04-17,4,3887,Empresa,Smartwatch,Computo,1707.14,3,Efectivo,CDMX,5121.42
49411,2026-01-21,1,2967,Individual,Audífonos,Computo,1642.7,1,Tarjeta,Guadalajara,1642.7
49412,2026-06-19,6,1327,PyME,USB,Computo,633.93,3,Efectivo,CDMX,1901.79
49413,2026-06-10,6,2339,Individual,Tablet,Accesorios,1821.74,3,Efectivo,Monterrey,5465.22
49414,2026-07-01,7,3768,PyME,Smartwatch,Accesorios,432.35,2,Efectivo,Monterrey,864.7
49415,2026-06-01,6,1389,Empresa,USB,Computo,1965.75,3,Efectivo,Guadalajara,5897.25
49416,2026-11-07,11,3935,PyME,Monitor,Accesorios,759.37,3,Tarjeta,CDMX,2278.11
49417,2026-01-27,1,1718,Individual,Smartwatch,Accesorios,518.79,4,Efectivo,Guadalajara,2075.16
49418,2026-08-18,8,3914,Empresa,Smartwatch,Accesorios,1429.08,3,Tarjeta,CDMX,4287.24
49419,2026-11-11,11,3616,Individual,Tablet,Accesorios,264.97,4,Efectivo,Monterrey,1059.88
49420,2026-01-13,1,4571,Individual,USB,Accesorios,875.62,4,Tarjeta,CDMX,3502.48
49421,2026-06-09,6,1704,Individual,Teclado,Accesorios,1238.9,3,Efectivo,CDMX,3716.7
49422,2026-07-23,7,2828,Individual,Mouse,Computo,109.26,4,Efectivo,Monterrey,437.04
49423,2026-03-26,3,1433,Empresa,Smartwatch,Accesorios,260.45,4,Efectivo,CDMX,1041.8
49424,2026-04-17,4,1536,Empresa,Smartwatch,Computo,904.17,2,Efectivo,Monterrey,1808.34
49425,2026-09-11,9,4333,Empresa,Smartwatch,Computo,1610.04,2,Efectivo,CDMX,3220.08
49426,2026-07-01,7,1470,PyME,Smartwatch,Accesorios,1016.9,2,Efectivo,CDMX,2033.8
49427,2026-04-20,4,1054,Individual,USB,Computo,558.59,1,Efectivo,CDMX,558.59
49428,2026-09-16,9,2901,,Smartwatch,Accesorios,493.46,2,Efectivo,CDMX,986.92
49429,2026-09-19,9,3005,Individual,Teclado,Computo,1889.55,3,Tarjeta,Monterrey,5668.65
49430,2026-05-22,5,3748,Empresa,Monitor,Accesorios,611.68,3,Efectivo,Monterrey,1835.04
49431,2026-06-11,6,1236,Empresa,Teclado,Accesorios,504.37,1,Tarjeta,Monterrey,504.37
49432,2026-08-14,8,3917,PyME,Smartwatch,Accesorios,567.26,3,Efectivo,Monterrey,1701.78
49433,2026-05-12,5,1224,PyME,Mouse,Accesorios,1945.04,2,Tarjeta,Monterrey,3890.08
49434,2026-08-08,8,4607,PyME,Laptop,Accesorios,1122.5,3,Tarjeta,CDMX,3367.5
49435,2026-04-15,4,2565,PyME,Smartwatch,Computo,1367.91,1,Tarjeta,Guadalajara,1367.91
49436,2026-04-26,4,4634,Individual,Audífonos,Computo,1797.05,4,Efectivo,Monterrey,7188.2
49437,2026-04-23,4,3798,Individual,Audífonos,Accesorios,1660.84,4,Efectivo,Guadalajara,6643.36
49438,2026-11-01,11,1682,,Mouse,Computo,623.17,3,Efectivo,Monterrey,1869.51
49439,2026-10-06,10,1409,PyME,Teclado,Accesorios,477.16,2,Efectivo,Guadalajara,954.32
49440,2026-07-12,7,3290,Individual,Audífonos,Computo,747.82,4,Efectivo,Guadalajara,2991.28
49441,2026-07-25,7,2259,PyME,USB,Accesorios,984.6,4,Efectivo,Guadalajara,3938.4
49442,2026-01-09,1,2152,PyME,Laptop,Accesorios,787.58,2,Efectivo,Monterrey,1575.16
49443,2026-08-18,8,1463,Individual,Teclado,Accesorios,798.86,3,Efectivo,Guadalajara,2396.58
49444,2026-05-08,5,3734,PyME,Laptop,Computo,1721.11,3,Tarjeta,Guadalajara,5163.33
49445,2026-08-27,8,3578,PyME,Tablet,Accesorios,1593.79,4,Efectivo,CDMX,6375.16
49446,2026-10-20,10,4775,Empresa,Mouse,Accesorios,1768.32,2,Efectivo,Guadalajara,3536.64
49447,2026-01-19,1,1061,Individual,Teclado,Computo,285.22,3,Efectivo,CDMX,855.66
49448,2026-08-23,8,2243,PyME,Audífonos,Accesorios,195.36,1,Efectivo,Monterrey,195.36
49449,2026-07-05,7,2540,Individual,Mouse,Computo,62.74,4,Tarjeta,Guadalajara,250.96
49450,2026-03-22,3,4375,PyME,USB,Computo,1687.15,2,Efectivo,Guadalajara,3374.3
49451,2026-08-20,8,3458,Individual,USB,Accesorios,663.67,1,Tarjeta,Guadalajara,663.67
49452,2026-07-25,7,3641,Empresa,Smartwatch,Accesorios,73.68,2,Tarjeta,Monterrey,147.36
49453,2026-09-12,9,1331,Individual,Tablet,Accesorios,571.24,3,Efectivo,CDMX,1713.72
49454,2026-02-19,2,4909,PyME,Teclado,Accesorios,1032.85,1,Tarjeta,CDMX,1032.85
49455,2026-06-05,6,3490,Empresa,Mouse,Accesorios,1425.38,2,Tarjeta,Guadalajara,2850.76
49456,2026-12-02,12,4200,Empresa,Tablet,Accesorios,673.75,1,Tarjeta,Guadalajara,673.75
49457,2026-09-04,9,4561,Individual,Teclado,Accesorios,157.35,3,Efectivo,Monterrey,472.05
49458,2026-09-23,9,3730,Individual,Laptop,Accesorios,1170.5,2,Efectivo,Monterrey,2341.0
49459,2026-04-26,4,3816,Individual,Smartwatch,Computo,337.17,1,Tarjeta,Guadalajara,337.17
49460,2026-02-21,2,3799,Empresa,USB,Computo,336.07,4,Efectivo,Monterrey,1344.28
49461,2026-12-22,12,1675,Individual,Smartwatch,Computo,1033.33,2,Efectivo,CDMX,2066.66
49462,2026-02-27,2,1155,Individual,Audífonos,Accesorios,1004.4,1,Tarjeta,Monterrey,1004.4
49463,2026-12-05,12,3568,Individual,Audífonos,Accesorios,518.68,4,Efectivo,Monterrey,2074.72
49464,2026-03-07,3,2075,Empresa,Tablet,Accesorios,706.33,3,Tarjeta,Monterrey,2118.99
49465,2026-03-12,3,1789,PyME,Mouse,Computo,358.4,4,Tarjeta,CDMX,1433.6
49466,2026-04-09,4,3730,Empresa,Monitor,Accesorios,992.35,3,Efectivo,CDMX,2977.05
49467,2026-06-11,6,2387,PyME,Laptop,Accesorios,1047.48,2,Tarjeta,CDMX,2094.96
49468,2026-09-14,9,4972,Empresa,Smartwatch,Accesorios,1529.91,1,Tarjeta,CDMX,1529.91
49469,2026-12-14,12,4405,Individual,Laptop,Accesorios,872.58,4,Efectivo,Guadalajara,3490.32
49470,2026-05-07,5,4535,Individual,Teclado,Computo,1608.82,1,Efectivo,CDMX,1608.82
49471,2026-01-03,1,3430,PyME,Smartwatch,Accesorios,761.47,3,Efectivo,Guadalajara,2284.41
49472,2026-08-23,8,3315,Empresa,Monitor,Accesorios,1472.66,4,Tarjeta,Guadalajara,5890.64
49473,2026-09-03,9,3470,PyME,USB,Computo,1324.49,2,Tarjeta,Monterrey,2648.98
49474,2026-06-04,6,3259,Individual,Monitor,Computo,253.73,3,Tarjeta,Monterrey,761.19
49475,2026-03-22,3,3356,Empresa,Monitor,Accesorios,532.74,3,Tarjeta,CDMX,1598.22
49476,2026-04-07,4,1982,PyME,Laptop,Accesorios,1534.16,4,Efectivo,Monterrey,6136.64
49477,2026-08-24,8,4125,Empresa,Teclado,Accesorios,1534.37,1,Tarjeta,Guadalajara,1534.37
49478,2026-06-09,6,4117,PyME,Tablet,Computo,970.19,3,Tarjeta,Guadalajara,2910.57
49479,2026-09-01,9,3321,PyME,Smartwatch,Computo,1066.59,4,Efectivo,CDMX,4266.36
49480,2026-03-04,3,1262,Empresa,Mouse,Accesorios,745.82,4,Efectivo,Monterrey,2983.28
49481,2026-10-03,10,2732,PyME,Mouse,Computo,417.28,1,Tarjeta,Monterrey,417.28
49482,2026-03-06,3,2893,Individual,Smartwatch,Computo,1119.07,2,Tarjeta,Monterrey,2238.14
49483,2026-05-06,5,2705,PyME,Audífonos,Computo,1920.87,3,Tarjeta,Guadalajara,5762.61
49484,2026-07-24,7,4635,PyME,Monitor,Accesorios,272.72,1,Efectivo,CDMX,272.72
49485,2026-09-11,9,2601,PyME,Tablet,Computo,1737.61,3,Tarjeta,Guadalajara,5212.83
49486,2026-04-04,4,4840,PyME,Tablet,Computo,1780.73,3,Tarjeta,Monterrey,5342.19
49487,2026-12-04,12,3064,PyME,Tablet,Computo,1535.94,4,Efectivo,CDMX,6143.76
49488,2026-09-13,9,1872,Individual,USB,Computo,1959.15,2,Efectivo,CDMX,3918.3
49489,2026-03-17,3,2484,PyME,Laptop,Computo,917.53,1,Tarjeta,CDMX,917.53
49490,2026-09-27,9,2352,Individual,Monitor,Computo,1050.29,4,Tarjeta,CDMX,4201.16
49491,2026-09-11,9,3168,PyME,Audífonos,Accesorios,443.22,2,Tarjeta,CDMX,886.44
49492,2026-09-03,9,3763,Individual,Audífonos,Accesorios,139.8,1,Tarjeta,CDMX,139.8
49493,2026-11-03,11,3541,,Teclado,Accesorios,1823.57,2,Efectivo,Guadalajara,3647.14
49494,2026-09-12,9,2582,PyME,Monitor,Computo,504.71,1,Efectivo,Guadalajara,504.71
49495,2026-05-15,5,2607,Empresa,USB,Accesorios,1365.99,4,Tarjeta,Guadalajara,5463.96
49496,2026-09-16,9,2688,Empresa,USB,Accesorios,1429.15,3,Efectivo,Guadalajara,4287.45
49497,2026-09-24,9,1441,PyME,Audífonos,Computo,1503.38,4,Tarjeta,Guadalajara,6013.52
49498,2026-07-08,7,2867,Empresa,Tablet,Computo,1602.89,3,Tarjeta,Guadalajara,4808.67
49499,2026-05-24,5,1587,Empresa,USB,Accesorios,1055.8,1,Efectivo,Monterrey,1055.8
49500,2026-11-25,11,2056,,Monitor,Computo,997.8,4,Tarjeta,Guadalajara,3991.2
49501,2026-06-14,6,2197,,Laptop,Computo,1095.08,2,Efectivo,Guadalajara,2190.16
49502,2026-08-24,8,3385,Individual,Laptop,Accesorios,566.13,1,Tarjeta,CDMX,566.13
49503,2026-06-06,6,2699,Empresa,Smartwatch,Computo,1625.79,1,Efectivo,Guadalajara,1625.79
49504,2026-09-05,9,4623,Empresa,Audífonos,Computo,765.13,2,Tarjeta,Guadalajara,1530.26
49505,2026-05-20,5,4687,Individual,Tablet,Accesorios,1842.63,1,Tarjeta,Monterrey,1842.63
49506,2026-10-19,10,4459,Individual,Monitor,Accesorios,256.67,2,Efectivo,Guadalajara,513.34
49507,2026-02-07,2,2791,Empresa,Audífonos,Computo,1285.15,3,Tarjeta,CDMX,3855.45
49508,2026-09-25,9,3599,Individual,Tablet,Computo,1406.15,2,Tarjeta,Monterrey,2812.3
49509,2026-06-01,6,3138,Empresa,Laptop,Computo,737.77,2,Tarjeta,CDMX,1475.54
49510,2026-09-02,9,2884,Empresa,Mouse,Computo,648.59,1,Efectivo,Monterrey,648.59
49511,2026-07-08,7,2537,Empresa,Laptop,Computo,1650.61,2,Efectivo,Monterrey,3301.22
49512,2026-03-04,3,2776,Empresa,Laptop,Computo,784.57,4,Tarjeta,Monterrey,3138.28
49513,2026-06-24,6,4339,PyME,Audífonos,Accesorios,924.95,1,Tarjeta,Guadalajara,924.95
49514,2026-12-15,12,2971,Individual,Audífonos,Accesorios,1337.26,2,Efectivo,Guadalajara,2674.52
49515,2026-09-14,9,1684,Empresa,Audífonos,Computo,1129.11,3,Efectivo,Guadalajara,3387.33
49516,2026-04-06,4,4197,PyME,Monitor,Accesorios,1919.13,2,Efectivo,CDMX,3838.26
49517,2026-12-17,12,2640,Empresa,Mouse,Accesorios,1821.64,4,Efectivo,CDMX,7286.56
49518,2026-09-06,9,4730,Individual,Smartwatch,Accesorios,1706.41,3,Tarjeta,CDMX,5119.23
49519,2026-05-12,5,1622,,Audífonos,Computo,114.07,4,Tarjeta,CDMX,456.28
49520,2026-08-17,8,1503,Empresa,Laptop,Accesorios,1209.09,3,Tarjeta,Monterrey,3627.27
49521,2026-06-08,6,1274,PyME,Audífonos,Accesorios,63.45,3,Efectivo,CDMX,190.35
49522,2026-02-01,2,4801,PyME,Laptop,Computo,1316.72,1,Efectivo,Guadalajara,1316.72
49523,2026-10-05,10,3388,Empresa,Laptop,Computo,803.33,3,Efectivo,CDMX,2409.99
49524,2026-03-10,3,1045,Individual,Monitor,Accesorios,657.22,4,Efectivo,Guadalajara,2628.88
49525,2026-06-22,6,4413,PyME,Smartwatch,Computo,1733.65,3,Efectivo,Monterrey,5200.95
49526,2026-09-24,9,3852,Empresa,Audífonos,Computo,1130.55,1,Tarjeta,CDMX,1130.55
49527,2026-11-04,11,3150,Empresa,Monitor,Accesorios,1220.74,2,Tarjeta,CDMX,2441.48
49528,2026-02-03,2,4467,Empresa,Audífonos,Computo,1785.82,1,Tarjeta,CDMX,1785.82
49529,2026-06-15,6,4827,Empresa,Audífonos,Accesorios,1519.55,2,Tarjeta,CDMX,3039.1
49530,2026-08-05,8,4363,Individual,Audífonos,Computo,419.82,4,Efectivo,Monterrey,1679.28
49531,2026-09-27,9,2528,,Tablet,Accesorios,541.6,4,Efectivo,CDMX,2166.4
49532,2026-11-24,11,3368,,USB,Accesorios,1563.3,1,Tarjeta,Guadalajara,1563.3
49533,2026-01-16,1,2977,PyME,Smartwatch,Accesorios,587.9,3,Efectivo,Guadalajara,1763.7
